mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,pitch_mean,energy_mean,zcr_mean,duration,file_path,actor,emotion,confidence_label
-510.2619,111.47677,1.0731119,21.037273,-5.4941845,-8.27101,-26.89207,-18.384037,-7.41626,-13.069783,-10.150701,3.227281,-17.063036,945.1621,0.0036893364,0.12779822716346154,1.632,data/raw/audio_samples\Actor_07\03-01-04-01-02-01-07.wav,Actor_07,sad,nervous
-432.77087,97.573944,-15.237568,29.244999,-17.540136,-15.812775,-21.664766,-23.264196,-9.207702,-12.579738,-1.6480168,1.7973874,-20.630432,1213.4296,0.0076141926,0.14554595947265625,2.016,data/raw/audio_samples\Actor_07\03-01-04-01-02-02-07.wav,Actor_07,sad,nervous
-455.39633,102.038445,-18.95114,30.016092,-12.674517,-38.93626,-14.759519,-27.13158,-18.957031,-13.273975,-13.839606,-2.6192572,-20.928045,1190.985,0.007389442,0.1122314453125,1.888,data/raw/audio_samples\Actor_07\03-01-04-02-01-01-07.wav,Actor_07,sad,nervous
-462.0321,92.43521,-13.532671,26.752373,-8.79634,-30.680416,-15.695399,-20.338757,-11.942766,-9.124535,-18.727463,1.7655337,-16.42733,1417.2142,0.007699173,0.1133575439453125,2.016,data/raw/audio_samples\Actor_07\03-01-04-02-01-02-07.wav,Actor_07,sad,nervous
-488.07855,65.890396,-0.8237971,14.198578,1.1672056,-16.785482,-21.051744,-14.033132,-14.704882,-10.894154,-12.013238,2.1259508,-13.499886,1133.9735,0.009040261,0.15494791666666666,2.677,data/raw/audio_samples\Actor_07\03-01-04-02-02-01-07.wav,Actor_07,sad,nervous
-424.27438,85.9476,-14.303945,23.084238,-2.983172,-35.97697,-21.06327,-28.272839,-19.125603,-8.6223955,-20.975471,2.2254705,-20.713253,1169.0042,0.010378131,0.15889616935483872,1.952,data/raw/audio_samples\Actor_07\03-01-04-02-02-02-07.wav,Actor_07,sad,nervous
-298.5687,72.16207,-24.124807,30.986115,-23.52234,-10.501915,-16.516108,-20.767332,-2.963767,-5.564925,-10.990971,11.989356,-20.413628,1731.063,0.026390763,0.1340060763888889,1.984,data/raw/audio_samples\Actor_07\03-01-05-01-01-01-07.wav,Actor_07,angry,nervous
-236.70366,57.799324,-31.330217,28.333467,-24.690401,-21.839987,-11.876379,-15.385799,-1.9846151,-7.3113656,-8.982628,6.0410256,-18.22882,1614.534,0.058185972,0.14306640625,2.016,data/raw/audio_samples\Actor_07\03-01-05-01-01-02-07.wav,Actor_07,angry,nervous
-421.6936,82.34232,-1.6324335,29.672,-12.504554,-9.543673,-18.615364,-17.188671,-3.990984,-8.862981,-6.1239867,10.811206,-17.734985,1478.1146,0.008469349,0.17675041429924243,2.08,data/raw/audio_samples\Actor_07\03-01-05-01-02-01-07.wav,Actor_07,angry,nervous
-330.77466,75.1667,-7.9482937,27.999054,-25.45489,-14.202598,-22.5188,-14.315791,-7.5853777,-10.338152,-3.3317719,1.3504918,-16.729736,1594.2229,0.020983892,0.1604717548076923,2.048,data/raw/audio_samples\Actor_07\03-01-05-01-02-02-07.wav,Actor_07,angry,nervous
-212.93991,68.910164,-23.729103,32.288017,-13.336155,-26.669891,-5.7786694,-14.225429,-4.2611094,-3.8286307,-9.985657,7.8602624,-14.990443,1686.8379,0.05125957,0.14732008713942307,1.632,data/raw/audio_samples\Actor_07\03-01-05-02-01-01-07.wav,Actor_07,angry,nervous
-188.82277,48.07245,-28.717333,30.2681,-21.21043,-29.40268,-0.71647465,-14.5788,-4.2702074,-5.4970217,-9.383156,4.2765036,-13.062355,1865.3335,0.08991015,0.1688690185546875,2.016,data/raw/audio_samples\Actor_07\03-01-05-02-01-02-07.wav,Actor_07,angry,nervous
-144.63611,26.438887,-49.71224,14.746972,-31.115486,-28.952719,-14.373627,-32.058887,-4.396078,-11.13537,-13.331969,-0.8381069,-13.515195,2057.9722,0.14349511,0.22617524245689655,1.824,data/raw/audio_samples\Actor_07\03-01-05-02-02-01-07.wav,Actor_07,angry,nervous
-192.11996,34.141415,-39.38711,19.665192,-21.199116,-25.432571,-10.378737,-28.594574,-4.2407975,-5.455184,-18.71084,1.8306223,-13.156383,1994.8572,0.10664233,0.20389973958333332,2.368,data/raw/audio_samples\Actor_07\03-01-05-02-02-02-07.wav,Actor_07,angry,nervous
-531.6525,68.92839,-10.311271,20.56326,-5.305148,-10.497543,-21.058264,-18.221823,-5.050397,-6.9268203,-11.49175,3.1848485,-9.860724,1442.6903,0.005546137,0.09441708846830986,2.24,data/raw/audio_samples\Actor_07\03-01-06-01-01-01-07.wav,Actor_07,fearful,nervous
-436.8158,79.43458,-21.423141,18.166168,-15.790768,-29.311205,-26.597118,-26.613518,-13.092522,-13.091633,-16.452703,-4.7620025,-26.598858,1256.387,0.009924032,0.09515505420918367,1.536,data/raw/audio_samples\Actor_07\03-01-06-01-01-02-07.wav,Actor_07,fearful,nervous
-446.97217,85.879745,-8.69977,22.563808,-8.877092,-26.504274,-27.207916,-19.034573,-19.416708,-6.870071,-11.23761,-2.028571,-18.916668,980.2118,0.009023214,0.11831353635204081,1.536,data/raw/audio_samples\Actor_07\03-01-06-01-02-01-07.wav,Actor_07,fearful,nervous
-446.7066,76.38923,-5.6592193,14.112621,-16.444977,-23.478119,-33.397594,-21.196083,-20.921644,-16.92529,-9.487541,-8.374523,-15.411035,657.51697,0.008447313,0.13497340425531915,1.472,data/raw/audio_samples\Actor_07\03-01-06-01-02-02-07.wav,Actor_07,fearful,nervous
-279.7253,50.402363,-43.789833,7.5114055,-32.688572,-38.328415,-27.554342,-25.902792,-24.791697,-16.639568,-11.081465,-4.806588,-10.747834,1479.5269,0.040404662,0.13870872641509435,1.664,data/raw/audio_samples\Actor_07\03-01-06-02-01-01-07.wav,Actor_07,fearful,nervous
-329.96942,54.722656,-30.14385,8.70417,-34.80902,-36.249054,-11.563939,-18.89375,-24.74978,-7.1217136,-22.260809,-6.4284186,-8.190309,1318.0197,0.028780995,0.119677734375,1.568,data/raw/audio_samples\Actor_07\03-01-06-02-01-02-07.wav,Actor_07,fearful,nervous
-211.82103,36.993473,-44.72623,8.753573,-34.818527,-40.985012,-33.77193,-28.950037,-21.557348,-16.599653,-9.879936,-7.4504128,-17.155584,1627.2037,0.06293101,0.181610107421875,1.504,data/raw/audio_samples\Actor_07\03-01-06-02-02-01-07.wav,Actor_07,fearful,nervous
-237.63185,36.043514,-46.228172,1.062332,-38.133873,-35.55333,-33.61705,-27.370312,-16.08525,-15.994094,-7.0277476,-8.575997,-9.588424,1507.9844,0.06484893,0.16927734375,1.568,data/raw/audio_samples\Actor_07\03-01-06-02-02-02-07.wav,Actor_07,fearful,nervous
-462.06894,89.66793,5.802892,25.502092,-15.418941,-21.46572,-16.490524,-2.9961548,-13.257144,-3.6216583,-6.7508926,-3.6566718,-4.5619035,1451.1163,0.004620318,0.12645526960784315,1.6,data/raw/audio_samples\Actor_07\03-01-07-01-01-01-07.wav,Actor_07,disgust,nervous
-452.28445,88.01447,-1.3675362,28.90843,-16.85883,-23.596407,-15.719613,-2.2629874,-11.992322,-4.6360574,-7.306568,-2.8326209,-9.648143,1468.0065,0.0054553784,0.1300359987745098,1.6,data/raw/audio_samples\Actor_07\03-01-07-01-01-02-07.wav,Actor_07,disgust,nervous
-502.39545,103.58788,7.44076,21.600193,0.35619736,-15.699824,-24.025915,-1.6743406,-10.27347,-5.593229,-4.9359603,1.8660824,-7.851077,956.7508,0.003541819,0.15073529411764705,1.6,data/raw/audio_samples\Actor_07\03-01-07-01-02-01-07.wav,Actor_07,disgust,nervous
-442.36685,79.50684,4.7327223,26.411182,-18.333874,-25.77883,-13.495007,-8.175751,-20.74493,-6.3895755,-10.523845,-2.4296486,-8.256198,1298.9705,0.0059901695,0.18084247295673078,1.632,data/raw/audio_samples\Actor_07\03-01-07-01-02-02-07.wav,Actor_07,disgust,nervous
-346.99844,71.53537,0.3396213,30.521725,-33.465515,-22.165895,-1.1415489,-15.153465,-19.116682,-1.3640745,-14.986961,-0.47619492,-12.195315,1607.294,0.01669959,0.1345887115036232,2.176,data/raw/audio_samples\Actor_07\03-01-07-02-01-01-07.wav,Actor_07,disgust,nervous
-405.72253,72.33695,10.667932,34.707138,-14.925555,-18.920116,-0.19324046,-1.3772821,-15.072632,5.678898,-9.572654,0.7847544,-2.273708,1667.5444,0.009585667,0.12619500411184212,2.4,data/raw/audio_samples\Actor_07\03-01-07-02-01-02-07.wav,Actor_07,disgust,nervous
-416.79544,78.24841,14.952327,28.924965,-20.315826,-23.407356,-6.987947,-6.666216,-20.781548,-0.9230223,-12.575614,-5.091991,-7.610802,1528.8888,0.009910698,0.17188197544642858,2.208,data/raw/audio_samples\Actor_07\03-01-07-02-02-01-07.wav,Actor_07,disgust,nervous
-429.21368,70.23138,17.513353,20.129278,-18.435263,-21.017988,-7.1380496,-11.61688,-21.51006,-1.4425213,-13.229568,-1.5513306,-9.373089,1447.6815,0.010342346,0.16752339457417584,2.88,data/raw/audio_samples\Actor_07\03-01-07-02-02-02-07.wav,Actor_07,disgust,nervous
-410.37064,99.681755,-6.9691486,29.736382,-16.84691,-17.659475,-24.267225,-9.189143,-7.607353,-15.570249,-6.166681,-6.3938904,-15.813853,1223.3187,0.009180662,0.10313924153645833,1.504,data/raw/audio_samples\Actor_07\03-01-08-01-01-01-07.wav,Actor_07,surprised,neutral
-396.21722,94.87898,0.8081969,26.829247,-19.634594,-21.020323,-17.638206,-4.8396564,-13.536602,-10.0745325,-6.0650764,-5.0217566,-9.583688,1277.0709,0.010326462,0.11131873497596154,1.632,data/raw/audio_samples\Actor_07\03-01-08-01-01-02-07.wav,Actor_07,surprised,neutral
-414.5859,101.04349,-0.015359934,25.482143,-18.83487,-20.328775,-23.631098,-5.856696,-11.5344,-11.923209,-1.8676447,-1.2757391,-15.614051,1028.5729,0.008899373,0.14725988051470587,1.6,data/raw/audio_samples\Actor_07\03-01-08-01-02-01-07.wav,Actor_07,surprised,neutral
-406.00555,101.28288,-5.422516,32.923077,-20.907713,-19.926073,-23.592924,-10.597482,-10.604354,-15.482406,-2.3000965,-3.2983766,-14.811193,1045.8905,0.010043226,0.134296875,1.568,data/raw/audio_samples\Actor_07\03-01-08-01-02-02-07.wav,Actor_07,surprised,neutral
-319.38028,72.05325,-6.170116,14.331816,-16.515175,-19.769606,-17.660158,-12.313328,-10.605302,-8.511737,-12.838154,-4.1063232,-18.194387,1290.6448,0.025066467,0.1223264600409836,1.92,data/raw/audio_samples\Actor_07\03-01-08-02-01-01-07.wav,Actor_07,surprised,neutral
-380.8539,82.61109,2.4893453,26.44155,-16.599257,-22.949621,-17.847616,-10.31017,-13.292977,-10.644227,-8.676189,-6.0986147,-13.567544,1384.9124,0.0121116955,0.10991753472222222,1.696,data/raw/audio_samples\Actor_07\03-01-08-02-01-02-07.wav,Actor_07,surprised,neutral
-305.00412,69.91947,-8.55109,14.655646,-23.118464,-24.381853,-26.445131,-15.623662,-16.315546,-18.630976,-10.546475,-11.256542,-16.699614,1046.624,0.026031923,0.14318598533163265,1.536,data/raw/audio_samples\Actor_07\03-01-08-02-02-01-07.wav,Actor_07,surprised,neutral
-355.2944,81.62844,1.0417439,21.587383,-24.754097,-23.589716,-22.84389,-11.458967,-15.065943,-15.555716,-5.3682847,-6.267038,-18.925972,1003.73846,0.017537223,0.142919921875,1.568,data/raw/audio_samples\Actor_07\03-01-08-02-02-02-07.wav,Actor_07,surprised,neutral
-474.9908,86.30385,-17.904217,26.944126,-28.810287,1.6500015,-31.364769,-14.23132,-13.547407,-4.229228,-16.598381,-3.875567,-4.0827556,1120.4783,0.0057204203,0.10436751994680851,1.472,data/raw/audio_samples\Actor_08\03-01-01-01-01-01-08.wav,Actor_08,neutral,confident
-490.91577,88.31159,-18.237814,28.848621,-26.963545,1.3672127,-25.133352,-13.061195,-12.636803,-5.0242786,-12.902724,-4.367128,-5.8061953,1219.8362,0.0055146464,0.10515227141203703,1.696,data/raw/audio_samples\Actor_08\03-01-01-01-01-02-08.wav,Actor_08,neutral,confident
-477.94513,85.870964,-11.316732,21.400425,-23.606447,-3.1081402,-29.973024,-18.446661,-15.490587,-6.591204,-15.805814,-4.7209864,-11.689059,945.2109,0.0065051834,0.124443359375,1.568,data/raw/audio_samples\Actor_08\03-01-01-01-02-01-08.wav,Actor_08,neutral,confident
-472.69333,88.115005,-11.337552,21.172548,-22.124437,-2.851407,-28.49419,-17.116085,-14.394426,-1.9745727,-11.956087,-0.8115807,-11.864993,948.0141,0.006207293,0.11618104272959184,1.536,data/raw/audio_samples\Actor_08\03-01-01-01-02-02-08.wav,Actor_08,neutral,confident
-516.2403,95.3616,-9.328633,25.435638,-19.471012,0.3236694,-22.937601,-15.752675,-12.443176,-4.742902,-17.21629,-5.2075176,-9.667559,1118.4794,0.0037820756,0.10607192095588236,1.6,data/raw/audio_samples\Actor_08\03-01-02-01-01-01-08.wav,Actor_08,calm,confident
-521.9978,87.28774,-8.712784,20.050598,-16.743505,2.1798022,-22.513891,-12.602234,-10.950417,-5.2662334,-21.1129,-1.4800156,-8.610739,1107.2147,0.0036796494,0.11733610733695653,1.44,data/raw/audio_samples\Actor_08\03-01-02-01-01-02-08.wav,Actor_08,calm,confident
-506.4621,78.52583,7.203197,19.6852,-14.437404,4.176917,-26.656122,-16.507586,-9.002692,-5.043486,-17.250145,0.19951352,-10.153957,1065.104,0.0042326655,0.1414453125,1.568,data/raw/audio_samples\Actor_08\03-01-02-01-02-01-08.wav,Actor_08,calm,confident
-526.83496,81.484856,-7.45979,27.513865,-19.177725,0.88159734,-26.164068,-15.0241375,-11.431298,-2.5301464,-18.359293,-0.41029692,-8.480514,976.1327,0.003805373,0.11575255102040816,1.536,data/raw/audio_samples\Actor_08\03-01-02-01-02-02-08.wav,Actor_08,calm,confident
-535.392,87.19148,-6.6743774,25.990223,-15.618503,0.094820835,-14.516975,-13.984746,-10.8358965,-3.2160752,-20.48226,-3.3333178,-7.96602,1404.7462,0.0029036175,0.13130326704545456,1.728,data/raw/audio_samples\Actor_08\03-01-02-02-01-01-08.wav,Actor_08,calm,confident
-545.1376,81.52851,-3.3354158,19.997646,-14.991422,4.5704775,-15.608485,-13.364918,-11.314156,-4.261423,-20.465067,-6.7588944,-9.416847,1567.64,0.0029354095,0.11396815413135593,1.856,data/raw/audio_samples\Actor_08\03-01-02-02-01-02-08.wav,Actor_08,calm,confident
-544.63947,79.26843,5.6476326,19.687897,-11.772307,5.441895,-17.815237,-15.906947,-12.64652,-4.6259866,-18.013325,-4.5619693,-9.267535,883.92065,0.0031238128,0.12987409319196427,1.76,data/raw/audio_samples\Actor_08\03-01-02-02-02-01-08.wav,Actor_08,calm,confident
-538.94275,74.1686,-2.4293485,19.621914,-14.363565,3.4101186,-21.568514,-9.258816,-10.455656,-5.690591,-21.542261,-5.283959,-7.80611,1110.3298,0.003388917,0.15479357489224138,1.824,data/raw/audio_samples\Actor_08\03-01-02-02-02-02-08.wav,Actor_08,calm,confident
-423.3842,88.33051,-41.28371,25.32421,-25.211227,-4.425154,-26.79846,-10.788308,-10.257839,-7.081301,-14.496676,-7.2828774,-6.9585915,1164.0748,0.00832835,0.117919921875,1.504,data/raw/audio_samples\Actor_08\03-01-03-01-01-01-08.wav,Actor_08,happy,confident
-428.1857,83.144,-37.16709,28.709057,-21.612238,-11.03734,-25.800257,-11.42521,-11.474228,-6.651076,-15.3582735,-7.1593738,-6.616415,1196.7234,0.008641984,0.10020154587765957,1.472,data/raw/audio_samples\Actor_08\03-01-03-01-01-02-08.wav,Actor_08,happy,confident
-440.68707,88.25957,-26.764698,27.84846,-21.33531,-10.717931,-28.77287,-17.45006,-13.087531,-12.972456,-14.126558,-9.2330885,-5.297251,989.1846,0.008426816,0.10692362882653061,1.536,data/raw/audio_samples\Actor_08\03-01-03-01-02-01-08.wav,Actor_08,happy,confident
-411.64166,76.70483,-34.511932,23.046558,-21.635004,-15.930894,-33.52385,-16.472528,-15.520344,-11.190336,-10.120497,-8.139366,-6.857651,1072.9763,0.010783016,0.12092752659574468,1.472,data/raw/audio_samples\Actor_08\03-01-03-01-02-02-08.wav,Actor_08,happy,confident
-347.31406,70.57449,-53.128284,24.463787,-31.224096,-9.329329,-21.422304,-12.713566,-13.5727,-16.365864,-9.692721,-9.702226,-6.2635093,1328.6268,0.024335396,0.09347361438679246,1.664,data/raw/audio_samples\Actor_08\03-01-03-02-01-01-08.wav,Actor_08,happy,confident
-355.45322,65.602516,-45.6223,27.53517,-27.64049,-2.2529752,-14.383301,-10.149442,-12.086312,-13.664786,-8.821704,-9.536084,-3.1104038,1332.445,0.022388477,0.09289336622807018,1.792,data/raw/audio_samples\Actor_08\03-01-03-02-01-02-08.wav,Actor_08,happy,confident
-342.51474,53.651203,-54.552692,23.29059,-31.428732,-14.0127945,-26.94453,-18.085306,-14.569283,-20.084599,-8.470898,-13.46859,-7.7113767,1362.6017,0.023859276,0.1504420230263158,1.792,data/raw/audio_samples\Actor_08\03-01-03-02-02-01-08.wav,Actor_08,happy,confident
-369.31613,61.584465,-46.408943,20.007154,-29.060516,-17.92752,-27.274822,-18.912687,-14.135595,-20.79244,-12.287007,-16.807507,-9.285787,1232.2714,0.019893587,0.15221296037946427,1.76,data/raw/audio_samples\Actor_08\03-01-03-02-02-02-08.wav,Actor_08,happy,confident
-582.49695,75.888535,3.0805368,23.018854,-5.0435934,-3.90704,-16.779364,-12.81556,-11.497901,-6.2252884,-17.834137,-0.5332768,-7.3848968,1272.8524,0.0030539248,0.13987038352272727,2.08,data/raw/audio_samples\Actor_08\03-01-04-01-01-01-08.wav,Actor_08,sad,nervous
-553.213,88.02946,-5.498815,25.878328,-12.776872,-1.4801408,-21.854258,-11.875945,-14.621531,-6.1208997,-14.865694,-1.0296662,-6.1191754,1247.1853,0.0030393396,0.11590576171875,1.76,data/raw/audio_samples\Actor_08\03-01-04-01-01-02-08.wav,Actor_08,sad,nervous
-531.527,81.667915,0.15249999,20.38525,-12.979475,-0.95457345,-27.681593,-20.554865,-7.7752686,-8.571118,-14.336743,-4.1809993,-5.5684986,1000.7116,0.0034875653,0.15062415081521738,1.44,data/raw/audio_samples\Actor_08\03-01-04-01-02-01-08.wav,Actor_08,sad,nervous
-521.4113,80.94598,1.1372777,19.319757,-15.713193,-3.4550402,-23.171846,-18.821867,-10.603071,-1.1392281,-21.51605,-0.7241845,-10.291507,1005.1945,0.0034323581,0.1543924082880435,1.44,data/raw/audio_samples\Actor_08\03-01-04-01-02-02-08.wav,Actor_08,sad,nervous
-486.72174,86.9678,-21.291733,25.88545,-20.365122,-10.514908,-27.184254,-23.089884,-4.8163013,-19.885496,-11.198926,-9.35656,-8.434378,914.80597,0.007874233,0.08592753507653061,1.536,data/raw/audio_samples\Actor_08\03-01-04-02-01-01-08.wav,Actor_08,sad,nervous
-576.7573,68.97664,-11.818039,24.10519,-6.3901176,-3.7955458,-20.834654,-19.419947,2.1116004,-9.406229,-9.231434,-0.49440104,-2.1667442,985.5735,0.004748505,0.10727425508720931,2.72,data/raw/audio_samples\Actor_08\03-01-04-02-01-02-08.wav,Actor_08,sad,nervous
-476.70862,81.9794,-23.239147,19.784462,-18.861382,-11.721645,-29.272774,-27.138527,-1.4323779,-19.006636,-13.24717,-6.181451,-5.7693954,788.9643,0.0073341536,0.1295703125,1.568,data/raw/audio_samples\Actor_08\03-01-04-02-02-01-08.wav,Actor_08,sad,nervous
-578.97095,77.117645,-6.8540263,20.463276,-3.1355314,0.73673064,-24.58942,-21.452675,7.1586785,-7.55431,-9.238831,-0.9466133,0.6948773,905.1323,0.006862913,0.09671456473214286,2.656,data/raw/audio_samples\Actor_08\03-01-04-02-02-02-08.wav,Actor_08,sad,nervous
-344.79163,81.27244,-27.58027,15.471143,-32.67306,6.586635,-17.155655,-17.643232,-12.811292,-11.432767,-12.847476,-8.963013,-1.8178574,1210.2804,0.022340683,0.106903076171875,1.504,data/raw/audio_samples\Actor_08\03-01-05-01-01-01-08.wav,Actor_08,angry,nervous
-350.95993,83.01089,-11.278499,17.299433,-37.34171,8.091241,-10.870998,-12.681828,-17.222456,-10.554342,-12.936828,-5.7450495,-4.4934926,961.62933,0.022940962,0.08427734375,1.408,data/raw/audio_samples\Actor_08\03-01-05-01-01-02-08.wav,Actor_08,angry,nervous
-375.08072,77.39049,-2.252257,13.414863,-32.186447,5.1320043,-15.933687,-22.13768,-19.169779,-13.302421,-13.23702,-5.832761,-9.60479,1116.0374,0.017452426,0.14395616319444443,1.408,data/raw/audio_samples\Actor_08\03-01-05-01-02-01-08.wav,Actor_08,angry,nervous
-372.30148,74.84985,-3.2338269,11.729668,-32.584858,1.9906807,-15.547798,-22.506563,-17.357344,-14.794494,-17.317688,-7.404836,-10.218566,1153.1318,0.02009012,0.139404296875,1.504,data/raw/audio_samples\Actor_08\03-01-05-01-02-02-08.wav,Actor_08,angry,nervous
-283.01526,66.462555,-33.566444,11.272035,-41.615425,6.2234015,-11.353497,-17.908,-12.103761,-9.851602,-10.050589,-7.72751,-4.913531,1290.8337,0.050431762,0.11836825284090909,1.728,data/raw/audio_samples\Actor_08\03-01-05-02-01-01-08.wav,Actor_08,angry,nervous
-181.58385,42.52443,-42.20514,9.582093,-47.766476,3.5767267,-7.828154,-17.119114,-12.90062,-9.934605,-10.94677,-11.8179035,-11.403483,1829.78,0.11788414,0.15908394607843138,1.6,data/raw/audio_samples\Actor_08\03-01-05-02-01-02-08.wav,Actor_08,angry,nervous
-279.9732,54.88161,-24.177803,1.9021091,-44.378906,6.3466697,-22.778238,-22.24616,-16.628689,-12.566434,-10.68016,-8.034698,-7.184414,1164.0942,0.05127208,0.14995320638020834,1.504,data/raw/audio_samples\Actor_08\03-01-05-02-02-01-08.wav,Actor_08,angry,nervous
-267.00668,59.12757,-25.846323,10.664369,-46.00389,6.0886087,-17.876833,-24.661549,-16.749111,-15.7325115,-8.625573,-9.495007,-10.298216,1605.0271,0.05529519,0.15959821428571427,1.536,data/raw/audio_samples\Actor_08\03-01-05-02-02-02-08.wav,Actor_08,angry,nervous
-384.67935,63.29375,-40.142437,18.032373,-22.980015,-0.17810106,-23.552673,-16.238613,-9.7792425,-16.128424,-13.695899,-6.707246,-5.63464,1539.2616,0.019397909,0.11768450055803571,1.76,data/raw/audio_samples\Actor_08\03-01-06-01-01-01-08.wav,Actor_08,fearful,nervous
-444.77554,73.97294,-24.384356,18.793673,-12.262045,7.281618,-13.695487,-13.505557,0.0074424082,-6.4161377,-12.060079,-0.31441844,-0.8332287,1388.5702,0.016040778,0.0844997829861111,2.272,data/raw/audio_samples\Actor_08\03-01-06-01-01-02-08.wav,Actor_08,fearful,nervous
-338.79074,72.029015,-36.116768,9.366418,-24.225735,-3.5595179,-30.259264,-21.038424,-5.221819,-16.398354,-10.570052,-7.8477407,-6.0609226,1126.191,0.023541423,0.1592078575721154,1.632,data/raw/audio_samples\Actor_08\03-01-06-01-02-01-08.wav,Actor_08,fearful,nervous
-363.3505,66.91867,-34.507477,11.352127,-22.8377,-3.076225,-27.058575,-22.625772,-6.6561236,-20.980404,-10.792216,-9.129651,-5.7558775,1205.5117,0.018532705,0.16528799019607843,1.6,data/raw/audio_samples\Actor_08\03-01-06-01-02-02-08.wav,Actor_08,fearful,nervous
-267.31567,32.931694,-41.77654,15.672403,-35.050022,-0.33893067,-19.294209,-17.223207,-7.399026,-8.396778,-3.710005,-5.90848,-6.07214,1705.9729,0.059657816,0.15187539859693877,1.536,data/raw/audio_samples\Actor_08\03-01-06-02-01-01-08.wav,Actor_08,fearful,nervous
-259.40765,33.60247,-52.005302,14.901449,-42.396553,-0.92390484,-26.463272,-19.488342,0.21122377,-10.284511,-5.645259,-8.710051,-4.347672,1390.4377,0.06888018,0.12021068816489362,1.472,data/raw/audio_samples\Actor_08\03-01-06-02-01-02-08.wav,Actor_08,fearful,nervous
-287.80768,39.832417,-42.40821,-6.5570326,-36.02893,-5.548963,-23.934385,-27.01288,-14.286514,-11.650365,-5.499689,0.6360025,6.4410663,1219.3856,0.056604777,0.1549353966346154,1.632,data/raw/audio_samples\Actor_08\03-01-06-02-02-01-08.wav,Actor_08,fearful,nervous
-267.8404,30.951962,-40.09014,7.315874,-36.397766,-1.2107759,-23.315823,-23.229721,-5.385168,-13.0760975,-2.457224,-4.518526,-0.037393086,1674.9426,0.07127323,0.14416051793981483,1.696,data/raw/audio_samples\Actor_08\03-01-06-02-02-02-08.wav,Actor_08,fearful,nervous
-506.9821,92.07907,-1.5914438,16.677969,-15.802823,-3.434366,-20.162012,-18.170137,-7.7923193,-5.022231,-14.059205,-2.359902,-6.7433877,1578.7703,0.0051068044,0.13808428230932204,1.856,data/raw/audio_samples\Actor_08\03-01-07-01-01-01-08.wav,Actor_08,disgust,nervous
-506.17307,94.909546,-2.565745,13.4524765,-15.476621,-8.239881,-24.257072,-15.948614,-8.787007,-8.332317,-13.529151,-3.7485995,-7.475388,1387.5112,0.004622556,0.12678079044117646,1.6,data/raw/audio_samples\Actor_08\03-01-07-01-01-02-08.wav,Actor_08,disgust,nervous
-503.4383,80.336006,7.247544,11.530376,-11.889383,-9.424563,-26.389591,-20.609318,-3.0022202,-12.939052,-10.914943,-4.671441,-5.644176,1096.4084,0.0059168497,0.17166341145833333,1.888,data/raw/audio_samples\Actor_08\03-01-07-01-02-01-08.wav,Actor_08,disgust,nervous
-499.88852,83.68466,3.2428102,15.977545,-12.497863,-9.504895,-26.495132,-23.086409,-8.934536,-9.793848,-9.415726,-7.2617226,-3.8095853,1059.3049,0.0062522236,0.14964488636363638,1.728,data/raw/audio_samples\Actor_08\03-01-07-01-02-02-08.wav,Actor_08,disgust,nervous
-446.44012,70.69679,-6.3450994,17.147453,-17.310572,-3.9261644,-31.524172,-17.403976,-4.013384,-7.678027,-1.1445708,-0.9107529,-4.83567,1784.3696,0.008769451,0.16301727294921875,2.016,data/raw/audio_samples\Actor_08\03-01-07-02-01-01-08.wav,Actor_08,disgust,nervous
-556.9251,90.96106,-2.2325962,15.77706,-13.3085785,-13.659379,-18.49397,-8.835103,-8.689712,-7.249933,-3.9013505,-7.2763276,-4.6725535,1232.8389,0.004584606,0.12090832674050633,2.496,data/raw/audio_samples\Actor_08\03-01-07-02-01-02-08.wav,Actor_08,disgust,nervous
-466.3083,84.954994,1.0076139,15.038912,-18.43086,-17.472872,-31.13824,-15.649049,-13.814264,-17.197977,-3.4367328,-10.628695,-6.834698,1082.8027,0.0077953106,0.1532742482311321,1.664,data/raw/audio_samples\Actor_08\03-01-07-02-02-01-08.wav,Actor_08,disgust,nervous
-450.23825,78.31034,3.7687824,17.575253,-18.371717,-21.40826,-30.35192,-14.655672,-12.19205,-16.957666,-2.0295358,-13.702247,-11.988969,1048.4602,0.010503298,0.15944998604910715,1.76,data/raw/audio_samples\Actor_08\03-01-07-02-02-02-08.wav,Actor_08,disgust,nervous
-421.68274,75.172806,-16.27637,17.596855,-15.803785,1.9456733,-31.64999,-14.902541,-4.552356,-13.793658,-15.998737,-3.1453094,-7.309215,1539.357,0.008549161,0.142744140625,1.568,data/raw/audio_samples\Actor_08\03-01-08-01-01-01-08.wav,Actor_08,surprised,neutral
-419.77554,83.98706,-24.363857,10.035478,-23.148195,1.8781817,-33.698536,-19.814644,-9.30743,-14.846003,-19.645584,-7.364788,-2.634,1464.0293,0.009781431,0.13094075520833334,1.696,data/raw/audio_samples\Actor_08\03-01-08-01-01-02-08.wav,Actor_08,surprised,neutral
